file,path,format,size_bytes,modified,status,rows,columns,unique_record_id,unique_post_id,unique_comment_id,null_record_id,null_post_id,null_comment_id,date_range,duplicate_estimate_pct,has_text_raw,has_text_clean,has_vehicle,vehicle_counts,community_count
data/output/raw_data_final.json,C:\Users\msi\facebook-adas-voice\data\output\raw_data_final.json,json,2853969,2026-09-22T13:00:06,ok,4556,14,4556.0,38.0,1363.0,0.0,0.0,0.0,2025-09-11..2026-09-21,0.0,True,False,True,"{'BYD Sealion 7': 1609, 'Toyota Zenix': 836, 'Jaecoo J5': 779, 'Toyota Yaris': 682, 'Toyota Veloz': 591, 'XPeng G6': 59}",11.0
data/output/raw_data_final.xlsx,C:\Users\msi\facebook-adas-voice\data\output\raw_data_final.xlsx,xlsx,495589,2026-09-22T13:00:06,ok,4556,14,4556.0,38.0,1363.0,0.0,0.0,0.0,2025-09-11..2026-09-21,0.0,True,False,True,"{'BYD Sealion 7': 1609, 'Toyota Zenix': 836, 'Jaecoo J5': 779, 'Toyota Yaris': 682, 'Toyota Veloz': 591, 'XPeng G6': 59}",11.0
data/output/relevant_adas.csv,C:\Users\msi\facebook-adas-voice\data\output\relevant_adas.csv,csv,46161,2026-09-22T13:00:10,ok,99,21,99.0,0.0,0.0,0.0,99.0,99.0,2026-08-19..2026-08-19,0.0,False,True,True,"{'Toyota Veloz': 49, 'Toyota Yaris': 29, 'Jaecoo J5': 10, 'Toyota Zenix': 5, 'BYD Sealion 7': 5, 'XPeng G6': 1}",8.0
data/output/relevant_adas.json,C:\Users\msi\facebook-adas-voice\data\output\relevant_adas.json,json,91137,2026-09-22T13:00:10,ok,99,21,99.0,0.0,0.0,0.0,99.0,99.0,2026-08-19..2026-08-19,0.0,False,True,True,"{'Toyota Veloz': 49, 'Toyota Yaris': 29, 'Jaecoo J5': 10, 'Toyota Zenix': 5, 'BYD Sealion 7': 5, 'XPeng G6': 1}",8.0
data/output/relevant_adas.xlsx,C:\Users\msi\facebook-adas-voice\data\output\relevant_adas.xlsx,xlsx,19977,2026-09-22T13:00:10,ok,99,21,99.0,0.0,0.0,0.0,99.0,99.0,2026-08-19..2026-08-19,0.0,False,True,True,"{'Toyota Veloz': 49, 'Toyota Yaris': 29, 'Jaecoo J5': 10, 'Toyota Zenix': 5, 'BYD Sealion 7': 5, 'XPeng G6': 1}",8.0
data/output/summary.json,C:\Users\msi\facebook-adas-voice\data\output\summary.json,json,2048,2026-09-22T13:00:43,ok,5,5,0.0,0.0,0.0,5.0,5.0,5.0,N/A,0.0,False,False,False,,
data/raw/raw_data_all.jsonl,C:\Users\msi\facebook-adas-voice\data\raw\raw_data_all.jsonl,jsonl,4359284,2026-09-22T12:58:49,ok,7711,14,4556.0,38.0,1363.0,0.0,0.0,0.0,2025-09-11..2026-09-21,40.9,True,False,True,"{'BYD Sealion 7': 2470, 'Toyota Zenix': 1850, 'Jaecoo J5': 1745, 'Toyota Yaris': 976, 'Toyota Veloz': 611, 'XPeng G6': 59}",11.0
data/raw/raw_data_run_20260917_223451_d693b9.csv,C:\Users\msi\facebook-adas-voice\data\raw\raw_data_run_20260917_223451_d693b9.csv,csv,197929,2026-09-17T22:41:59,ok,626,14,626.0,10.0,616.0,0.0,0.0,0.0,2026-09-17..2026-09-17,0.0,True,False,True,{'Toyota Yaris': 626},1.0
data/raw/raw_data_run_20260918_101427_89744d.csv,C:\Users\msi\facebook-adas-voice\data\raw\raw_data_run_20260918_101427_89744d.csv,csv,19801,2026-09-18T10:16:42,ok,59,14,59.0,1.0,58.0,0.0,0.0,0.0,2026-09-18..2026-09-18,0.0,True,False,True,{'XPeng G6': 59},1.0
data/raw/raw_data_run_20260918_101715_601a04.csv,C:\Users\msi\facebook-adas-voice\data\raw\raw_data_run_20260918_101715_601a04.csv,csv,206276,2026-09-18T10:26:02,ok,688,14,688.0,11.0,677.0,0.0,0.0,0.0,2026-09-18..2026-09-18,0.0,True,False,True,{'Toyota Zenix': 688},1.0
data/raw/raw_data_run_20260918_102948_3d1b49.csv,C:\Users\msi\facebook-adas-voice\data\raw\raw_data_run_20260918_102948_3d1b49.csv,csv,185172,2026-09-18T10:36:49,ok,580,14,580.0,11.0,569.0,0.0,0.0,0.0,2026-09-18..2026-09-18,0.0,True,False,True,{'Toyota Veloz': 580},1.0
data/raw/raw_data_run_20260918_104118_296cf9.csv,C:\Users\msi\facebook-adas-voice\data\raw\raw_data_run_20260918_104118_296cf9.csv,csv,151444,2026-09-18T10:50:47,ok,423,14,423.0,8.0,415.0,0.0,0.0,0.0,2026-09-18..2026-09-18,0.0,True,False,True,{'BYD Sealion 7': 423},1.0
data/raw/raw_data_run_20260918_105055_c59316.csv,C:\Users\msi\facebook-adas-voice\data\raw\raw_data_run_20260918_105055_c59316.csv,csv,328287,2026-09-18T11:00:01,ok,990,14,990.0,16.0,974.0,0.0,0.0,0.0,2026-09-18..2026-09-18,0.0,True,False,True,{'BYD Sealion 7': 990},1.0
data/raw/raw_data_run_20260921_151512_a922e8.csv,C:\Users\msi\facebook-adas-voice\data\raw\raw_data_run_20260921_151512_a922e8.csv,csv,246007,2026-09-21T15:38:58,ok,817,14,136.0,2.0,67.0,0.0,0.0,0.0,2026-09-20..2026-09-20,83.4,True,False,True,{'BYD Sealion 7': 817},1.0
data/raw/raw_data_run_20260921_153904_29f0ec.csv,C:\Users\msi\facebook-adas-voice\data\raw\raw_data_run_20260921_153904_29f0ec.csv,csv,34968,2026-09-21T16:03:33,ok,57,14,15.0,1.0,7.0,0.0,0.0,0.0,2026-08-19..2026-08-19,73.7,True,False,True,{'BYD Sealion 7': 57},1.0
data/raw/raw_data_run_20260922_080726_7d2fac.csv,C:\Users\msi\facebook-adas-voice\data\raw\raw_data_run_20260922_080726_7d2fac.csv,csv,18133,2026-09-22T08:17:22,ok,31,14,13.0,1.0,6.0,0.0,0.0,0.0,2026-09-21..2026-09-21,58.1,True,False,True,{'BYD Sealion 7': 31},1.0
data/raw/raw_data_run_20260922_081723_83756e.csv,C:\Users\msi\facebook-adas-voice\data\raw\raw_data_run_20260922_081723_83756e.csv,csv,83729,2026-09-22T09:35:44,ok,145,14,25.0,1.0,12.0,0.0,0.0,0.0,2026-09-21..2026-09-21,82.8,True,False,True,{'BYD Sealion 7': 145},1.0
data/raw/raw_data_run_20260922_093653_b7c48f.csv,C:\Users\msi\facebook-adas-voice\data\raw\raw_data_run_20260922_093653_b7c48f.csv,csv,19862,2026-09-22T10:18:42,ok,31,14,11.0,1.0,5.0,0.0,0.0,0.0,2026-09-21..2026-09-21,64.5,True,False,True,{'Toyota Veloz': 31},1.0
data/raw/raw_data_run_20260922_102339_7922f3.csv,C:\Users\msi\facebook-adas-voice\data\raw\raw_data_run_20260922_102339_7922f3.csv,csv,43783,2026-09-22T10:43:13,ok,157,14,13.0,1.0,6.0,0.0,0.0,0.0,2026-09-22..2026-09-22,91.7,True,False,True,{'Toyota Yaris': 157},1.0
data/raw/raw_data_run_20260922_111240_9ba1cb.csv,C:\Users\msi\facebook-adas-voice\data\raw\raw_data_run_20260922_111240_9ba1cb.csv,csv,32076,2026-09-22T11:37:56,ok,50,14,18.0,2.0,8.0,0.0,0.0,0.0,2026-08-12..2026-09-08,64.0,True,False,True,{'Toyota Yaris': 50},1.0
data/raw/raw_data_run_20260922_113758_0c18fb.csv,C:\Users\msi\facebook-adas-voice\data\raw\raw_data_run_20260922_113758_0c18fb.csv,csv,83362,2026-09-22T12:03:08,ok,143,14,25.0,1.0,12.0,0.0,0.0,0.0,2026-09-21..2026-09-21,82.5,True,False,True,{'Toyota Yaris': 143},1.0
data/raw/raw_data_run_20260922_120424_911a9a.csv,C:\Users\msi\facebook-adas-voice\data\raw\raw_data_run_20260922_120424_911a9a.csv,csv,366684,2026-09-22T12:29:36,ok,1162,14,148.0,2.0,73.0,0.0,0.0,0.0,2025-09-11..2025-09-11,87.3,True,False,True,{'Toyota Zenix': 1162},1.0
data/raw/raw_data_run_20260922_123044_60fc56.csv,C:\Users\msi\facebook-adas-voice\data\raw\raw_data_run_20260922_123044_60fc56.csv,csv,258487,2026-09-22T12:58:48,ok,874,14,76.0,3.0,37.0,0.0,0.0,0.0,2026-09-19..2026-09-21,91.3,True,False,True,{'Jaecoo J5': 874},1.0
